"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mapIds"
"ENSMUSG00000047517",213723.860480927,0.708651058443817,0.16478446723275,4.30047243131771,1.70434374338626e-05,0.00435557616649974,"Dmbt1"
"ENSMUSG00000066571",146.010614665189,1.47799201102887,0.347490070451281,4.25333595607329,2.10609238824494e-05,0.00521140860957942,"Garre1"
"ENSMUSG00000092837",54.6816702953969,4.42212856663606,1.03889952626834,4.25655075858977,2.0760492010087e-05,0.00521140860957942,"Rpph1"
"ENSMUSG00000038569",39.1944398066396,3.03117318021464,0.713888974901847,4.24600083035516,2.17619823396573e-05,0.00530074285457683,"Rad9b"
"ENSMUSG00000066861",1172.45392389002,0.75529137844103,0.178557117772833,4.22997071111967,2.33721740066423e-05,0.0055204366755992,"Oas1g"
"ENSMUSG00000075227",313.208063877693,1.82405057250531,0.431048430982981,4.23166039218765,2.31972483798904e-05,0.0055204366755992,"Znhit2"
"ENSMUSG00000076613",17.206950123365,-3.62266435704579,0.858391626997461,-4.22029321245523,2.43984770869624e-05,0.00567683372102474,"Ighg2b"
"ENSMUSG00000067297",115.637508972294,-1.45808041676846,0.346296775479599,-4.21049377300471,2.54813147480809e-05,0.00584159140599754,"Ifit1bl2"
"ENSMUSG00000031590",1005.53782685707,-0.73751978917461,0.175479673937574,-4.20287873019971,2.63541794332966e-05,0.0059541348287777,"Frg1"
"ENSMUSG00000078667",158.605588477707,-1.44412573136064,0.344208780349283,-4.19549358937103,2.72277988117995e-05,0.00606363079538776,NA
"ENSMUSG00000029102",4408.21289787755,0.699603622740818,0.167002266279522,4.18918640043991,2.79956373285336e-05,0.00614681676499311,"Hgfac"
"ENSMUSG00000034875",1859.16661951563,0.722461878586538,0.172746938341142,4.18219787583044,2.88704527766059e-05,0.00625085400464597,"Nudt19"
"ENSMUSG00000032221",44.3947267573225,-2.64910879932384,0.63629714982225,-4.16332023499378,3.13652981014258e-05,0.00660748151490712,"Mns1"
"ENSMUSG00000041438",382.525233986303,0.806738447078026,0.193662750678656,4.165687228189,3.10416043649487e-05,0.00660748151490712,"Utp4"
"ENSMUSG00000039849",946.759033925118,0.583624491510838,0.140376943481457,4.1575523518072,3.21675574115102e-05,0.00668613403317377,"Pcif1"
"ENSMUSG00000037386",60.5036838157836,2.70796113391348,0.653219695102121,4.14555953260125,3.38984910185939e-05,0.00695320495380079,"Rims2"
